,Publisher,Score,Magnitude,Keywords
25,washingtonexaminer.com,-0.10000000149011612,0.699999988079071,iraq proof state irans russia united pompeo lavrov iran backs trying syria terrorism iranian 
26,washingtonexaminer.com,0.10000000149011612,1.100000023841858,passed democrats funding push medicaid treatment house bill opioid states repeal 
27,washingtonexaminer.com,0.0,0.5,head protection review agency childrens allegations etzel health leave epa adviser office placed science 
28,washingtonexaminer.com,0.10000000149011612,0.8999999761581421,overwhelmingly passed medicaid passes treatment house legislation epidemic bill patients grants addiction opioid battle 
29,washingtonexaminer.com,0.0,1.5,support daily flake federal today dairy packagekavanaugh abortion products court opioids backing house law health vote healthcare boosted flu 
30,washingtonexaminer.com,0.10000000149011612,1.2999999523162842,option russia zinke blockade states trump sure dealing iran ryan naval united energy does 
31,washingtonexaminer.com,-0.10000000149011612,1.7999999523162842,efficiency pushes emissions warmer rules degrees administration change trump global standards earth relax fuel climate predicts temperature 
32,washingtonexaminer.com,-0.30000001192092896,1.600000023841858,state boardroom boards belong companies quotas legal law female forces women corporate california 
33,washingtonexaminer.com,-0.5,2.5,review disclosure investment upgrade club founder company loans securities sec industry bars lending laplanche 
34,washingtonexaminer.com,0.0,1.7000000476837158,release usmexico canadas canada trump house white nafta trade deal text 
35,washingtonexaminer.com,-0.10000000149011612,0.8999999761581421,committee investigation flake delay kavanaugh republicans backtracks democrats creates senate fbi vote sen ford 
36,washingtonexaminer.com,-0.30000001192092896,2.200000047683716,room confirmation walk walked kavanaugh kavanaughs opening brett grassley senate senators democratic dr vote hearing ford 
37,washingtonexaminer.com,0.8999999761581421,0.8999999761581421,state printing examining washington watch manufacturing northeast innovation live university ohio makes youngstown national advanced 
38,washingtonexaminer.com,-0.5,2.9000000953674316,committee 1991 confirmation joe reach biden report sexual investigations misconduct understand senate thomas conclusions fbi does 
39,washingtonexaminer.com,0.0,0.699999988079071,buy discuss users washington electricity bosses bailout coal trumps hughes siciliano john policy doesnt electrical energy boss 
40,washingtonexaminer.com,0.5,2.799999952316284,island examiner political washington examiners sea upcoming guest rep summit georgia steve learn guests 
41,washingtonexaminer.com,0.0,1.0,views examining kavanaugh rariz brett battle democrats supreme court attack worked white sen plan nominee politics 
42,washingtonexaminer.com,0.0,0.6000000238418579,voters polling fortier future washington places ahead options ways turnoutanderson trend voting united states voter 
43,washingtonexaminer.com,0.4000000059604645,2.4000000953674316,washington zito salena gap mainstreet unite troiano party bridging independent partisan meets politics 
44,washingtonexaminer.com,0.0,0.10000000149011612,elections washington zito gerow fox salena media joined camaro special discuss 
45,washingtonexaminer.com,0.0,0.800000011920929,races mcconnell close know louisville ted senate cruz fight texas knife win alley loses 
46,washingtonexaminer.com,-0.10000000149011612,0.699999988079071,whitehouses word yearbook whitehouse kavanaugh kavanaughs star thats know senator ralphing jokes ralph york words fffffword sen hearing turn 
47,thehill.com,-0.10000000149011612,1.2999999523162842,support investigation memo risks kavanaugh court trump senate midterms gop fbi vote women disaster 
48,thehill.com,0.10000000149011612,0.8999999761581421,committee lawmakers passed lobbying tax trump house senate frenzy gop group law bill staff 
49,thehill.com,0.0,1.600000023841858,winning state federal issue governor dem hopefuls expansion democrats medicaid expand gop money obamacare states 
50,thehill.com,0.0,0.699999988079071,investigation confirmation flake kavanaugh delay faces nomination vote trump senate uncertainties fresh fbi 
51,thehill.com,-0.30000001192092896,1.7000000476837158,committee investigation flake secure delay kavanaugh came senate fbi vote 
52,thehill.com,0.0,2.200000047683716,aba attention probe kavanaugh kavanaughs endorsement nomination court qualified judiciary trump past associations fbi concerns draws 
53,thehill.com,0.0,1.5,ramirez moving investigation second kavanaugh kavanaughs nomination supreme trump forward accuser reaches senate fbi deborah 
54,thehill.com,-0.20000000298023224,1.0,support investigation flake kavanaugh kavanaughs nomination request trump unless plans investigates senate gop fbi turn 
55,thehill.com,-0.10000000149011612,1.600000023841858,lawyer investigation katz probe kavanaugh scope nomination limits artificial investigate accuser senate fbi statement 
56,thehill.com,-0.20000000298023224,1.7999999523162842,hes investigation kavanaugh lying court democrats supreme trump house impeaching senate pelosi fit 
57,thehill.com,0.0,1.5,virus outbreak ebola threaten border attacks killed world rebel cases village spread health help officials salama 
58,thehill.com,-0.5,2.700000047683716,swetnick investigation report kavanaugh scope limiting high house claims senate white fbi permitted 
59,thehill.com,-0.4000000059604645,2.799999952316284,settlement elon musk pay musks teslas tesla step sec lawsuit chairman 
60,thehill.com,-0.4000000059604645,2.200000047683716,track state palin charges arrested night domestic court troopers violence residence appears reportedly 
61,thehill.com,0.0,1.2000000476837158,president blumenthal renews statements state dem war military vietnam service trump past sen attack 
62,thehill.com,-0.10000000149011612,0.8999999761581421,ask ford king kavanaugh kavanaughs lying allegations supreme tears testimony motivation character hearing stephen 
63,thehill.com,0.0,0.10000000149011612,sanders president running kavanaugh republicans start presidential trump midterms consider warren gop 
64,thehill.com,-0.10000000149011612,2.200000047683716,right family kavanaugh salem evidence proctor crucible hunt brett good public john modern matter witch 
65,thehill.com,0.0,0.800000011920929,views poll split kavanaugh definitely respondents dramatic shows testimony believe probably americans hearing ford 
66,thehill.com,-0.20000000298023224,2.0999999046325684,jason support dem talks im songs candidate unhinged voted interview jesus say trump senate going isbell 
67,thehill.com,-0.20000000298023224,1.5,entry investigation kavanaugh calendar kavanaughs happened 1982 testified judge examined going fords fbi ford post 
68,thehill.com,-0.20000000298023224,1.2000000476837158,sanders committee investigation kavanaugh kavanaughs told sexual heart investigate calls senate truth gop fbi hearing bernie 
69,thehill.com,-0.20000000298023224,2.0999999046325684,earlier hostile festival hillary republicans bannon interviewers appearing say volumes responded power thanks maher bill 
70,thehill.com,-0.10000000149011612,1.600000023841858,investigation hell enforcement probe kavanaugh kavanaughs delay nomination trump vote senate confidential cooperate fbi law friend 
71,thehill.com,-0.4000000059604645,2.4000000953674316,received subpoenaed moonves sexual allegations york month harassment cbs subpoena corporation 
72,thehill.com,0.0,1.399999976158142,weapons disarm korea visit denuclearization trust trump security nuclear way sanctions north korean 
73,thehill.com,-0.4000000059604645,2.200000047683716,smokescreen secret irans accuses israel zarif atomic netanyahu diplomat claims iran program facility nuclear weapons iranian 
74,thehill.com,-0.10000000149011612,0.8999999761581421,wilbur case review admin census deposition ross asks court question supreme trump wrote block states 
75,thehill.com,-0.20000000298023224,2.700000047683716,cfpb posts email bureau dismissing racism blasts fair wrote colleague official lending blog consumer post 
76,thehill.com,-0.10000000149011612,1.2999999523162842,investigation biden kavanaugh partisanship invective hits sexual allegations request blind trump brute senate rage gop fbi hearing ford 
77,thehill.com,0.10000000149011612,1.100000023841858,voters blue republican party beto orourke frighten senate texas cruz race gop latino states 
78,thehill.com,0.0,0.10000000149011612,clip l samuel kavanaugh fiction thats pulp gunfight responds trumps trump video jackson viral nominee 
79,thehill.com,0.20000000298023224,2.0999999046325684,water storms refugees refugee sea change rise wealthy global level begun hurricane climate crisis 
80,thehill.com,0.5,2.799999952316284,launch transformational future technology cusp american ula space security vulcan rocket engine national 
81,thehill.com,0.0,0.20000000298023224,cant immigration afford dont proposed public trump aliens law come welfare charge united states immigrants 
82,washingtontimes.com,-0.5,2.700000047683716,president investigation probe suggests kavanaugh disguise feinstein allegations judge allegation trump leaked blessing think fbi sen 
83,washingtontimes.com,-0.20000000298023224,1.399999976158142,president shes suggests kavanaugh blasey west dianne feinstein ms mr language judge mocks democrats trump allegations donald body leaker 
84,washingtontimes.com,0.0,0.4000000059604645,committee walsh kavanaugh told know ms mr party leland keyser tell fbi knowledge ford 
85,washingtontimes.com,0.0,1.100000023841858,committee probe kavanaugh blasey allegations orders court supreme judge judiciary trump background party senate fbi nominee 
86,washingtontimes.com,0.0,1.399999976158142,cites attorney statutory general mr court muellers ruled kamenar precedent defending office watergate authority special counsels 
87,washingtontimes.com,0.10000000149011612,0.699999988079071,offer president base poland fort european ties military mr polish aims say trump cement nato warsaw 
88,washingtontimes.com,0.0,1.2000000476837158,gillibrand political blasey 2020 kavanaugh ms mr democrats judge kirsten christine latch coattails fords hearing ford 
89,washingtontimes.com,0.0,0.10000000149011612,withdrawal washington turkish foreign syrian working withdraw troops demands forces syria united 
90,washingtontimes.com,0.0,0.8999999761581421,committee subpoenas report times week mr republican judiciary trump house rosenstein york justice mccabe subpoena memos 
91,washingtontimes.com,-0.5,2.200000047683716,investigators refuses attorney research fusion simpson cofounder mr dossier public house witnesses speak gps testimony glenn levy opposition 
92,washingtontimes.com,0.0,0.699999988079071,weeks jongun west mr democrats jokes kim trump donald warren white fell win love north 
93,washingtontimes.com,-0.5,2.799999952316284,man friend probe kavanaugh chuck asks brett illegal high judge allegation claim rape false fbi grassley 
94,washingtontimes.com,-0.30000001192092896,2.299999952316284,hysterical potential discusses kavanaugh mrs brett allegations court democrats supreme say house proceedings pelosi nancy slams impeachment 
95,washingtontimes.com,-0.10000000149011612,0.8999999761581421,term case property blockbusters court upcoming supreme rights ruled cases trumps lacking courts states 
96,washingtontimes.com,-0.20000000298023224,1.5,emerge manny andrew user offensive tweets campaign mr orozcoballestas gillum engels florida tweeted twitter loses 
97,washingtontimes.com,0.0,2.0,obama album washington mamma center kennedy honor wanting admits world trump cher mia way 
98,washingtontimes.com,-0.20000000298023224,1.0,graham committee yell flake kavanaugh activists mr judge unfazed thought lindsey fbi doesnt antikavanaugh 
99,washingtontimes.com,-0.10000000149011612,1.0,break president lack kavanaugh movement respect mr metoo say trump pelosi nancy trying women 
100,washingtontimes.com,-0.20000000298023224,1.600000023841858,president permission washington constitution foreign violating proceed mr democrats judge congress trump democratic allows lawsuit emoluments 
101,washingtontimes.com,0.0,0.699999988079071,capitals took game washington overtime second sharp play puck ovechkin preseason hurricanes look win players megna 
102,washingtontimes.com,0.0,0.5,keys harper moment door washington nationals opened really fully bryce mall marcus fans city dc 
103,washingtontimes.com,-0.10000000149011612,0.800000011920929,ditching jets qbs initial quarterback start nfl content smith teams plans quarterbacks rookie season win 
104,washingtontimes.com,0.0,1.7000000476837158,base turner skill set potential nationals washington realizing shortstop think played ryan unique trea season martinez 
105,washingtontimes.com,-0.10000000149011612,0.800000011920929,suit settlement billion musk elon company investors ceo settle tesla steps fraud sec million lawsuit chairman companythe 
106,washingtontimes.com,0.0,1.600000023841858,kavanaugh 2019 allegations ms court trumps supreme mr fbi womens announces wake women rally ford 
107,washingtontimes.com,0.0,0.4000000059604645,committee walsh kavanaugh told know ms mr party leland keyser tell fbi knowledge ford 
108,washingtontimes.com,-0.5,2.799999952316284,man friend probe kavanaugh chuck asks brett illegal high judge allegation claim rape false fbi grassley 
109,washingtontimes.com,-0.20000000298023224,2.5,detailing friend cory school resurfaces column booker high senator week sexual judge 1992 wrote rape bookers groping stanford 
110,washingtontimes.com,0.0,1.399999976158142,cites attorney statutory general mr court muellers ruled kamenar precedent defending office watergate authority special counsels 
111,washingtontimes.com,0.0,2.200000047683716,blasey whove lying sexual high happens prove christine fact come truth abuse ford 
112,washingtontimes.com,-0.30000001192092896,2.299999952316284,hysterical potential discusses kavanaugh mrs brett allegations court democrats supreme say house proceedings pelosi nancy slams impeachment 
113,washingtontimes.com,-0.5,2.700000047683716,president investigation probe suggests kavanaugh disguise feinstein allegations judge allegation trump leaked blessing think fbi sen 
114,washingtontimes.com,-0.10000000149011612,1.5,committee started pages blasey kavanaugh travel costs judiciary nearly testifies past gofundme christine stated soar security fund goals ford 
115,washingtontimes.com,0.0,0.0,president bannon mr midterm trumps results trump house impeached white senate control steve pending predicts impeachment 
116,washingtontimes.com,-0.20000000298023224,1.5,emerge manny andrew user offensive tweets campaign mr orozcoballestas gillum engels florida tweeted twitter loses 
117,foxnews.com,0.0,0.4000000059604645,voters dems president kavanaugh derides west shameful happen democrats party judge trump senate things stay rally defends nominee 
118,foxnews.com,-0.20000000298023224,2.0999999046325684,contacts committee investigation scrutiny kavanaugh delay 2nd disguise sexual democrats trump blessing accuser senate extra fbi hearing 
119,foxnews.com,-0.5,2.5999999046325684,dems investigation confirmation efforts kavanaugh delay brett democrats supreme trump investigate senate cassidy fbi 
120,foxnews.com,-0.30000001192092896,1.7000000476837158,sold investigation flake probe kavanaugh bongino kavanaughs delay sexual jeff senate gop lawmaker fbi sen spine 
121,foxnews.com,0.0,0.4000000059604645,update investigation flake delay kavanaugh coming republicans apart allegations democrats vote seams senate fbi defends 
122,foxnews.com,-0.30000001192092896,1.5,maryland investigation kavanaugh montgomery sexual allegations criminal theyll victim say county investigate complaint assault authorities files states 
123,foxnews.com,0.0,2.299999952316284,coach kavanaugh piece today hit girls allegations able media article usa social kids coaching courts stay basketball 
124,foxnews.com,-0.10000000149011612,2.299999952316284,kavanaugh anger democrats mccains boy john choir mccain look senate lindsey vote sen hearing graham 
125,foxnews.com,0.0,0.4000000059604645,endorsed attorney patrick west morrisey campaign republican work trump senate virginia look hopeful primary 
126,foxnews.com,0.0,1.7000000476837158,swetnick investigation accusers kavanaugh report sexual week limits fbis inquiry house trump senate white fbi 
127,foxnews.com,-0.20000000298023224,1.2999999523162842,confirmation press washington kavanaugh feinstein democrats information public judiciary senate look power hearing ford 
128,foxnews.com,-0.10000000149011612,1.0,hes investigation friend flake probe kavanaugh school kavanaughs sexual high judiciary fbi senate hearings reacts heartbreaking 
129,foxnews.com,-0.20000000298023224,1.7999999523162842,america committee kavanaugh defeated long authoritarianism feinstein allegations shows divisive democrats supreme hilton destroy steve hearing ford 
130,foxnews.com,-0.10000000149011612,0.699999988079071,day voters kavanaugh exactly early idea states absentee john thought debate fund shouldnt election vote turnout voting founders 
131,foxnews.com,-0.20000000298023224,2.0,committee confirmation kavanaugh kavanaughs gang calling allegations democrats allegation circus cruz partisan smears 
132,foxnews.com,-0.20000000298023224,1.2999999523162842,sound man namkoong washington overharvesting gets cucumbers puget seafood sea illegal tribal prison fish 
133,foxnews.com,-0.20000000298023224,1.2999999523162842,dalton man large spokesperson freeloading breakfastbuffet area georgias bandit told fox longer suspect say breakfast inn free hotels 
134,foxnews.com,-0.10000000149011612,1.100000023841858,man 20 accident report food wood velda tree kills missouri window drivethru car freak st box torso jack 
135,foxnews.com,-0.20000000298023224,1.600000023841858,president korea russia speech regime assembly warned trump iran blast general nuclear sanctions north 
136,foxnews.com,0.20000000298023224,1.7000000476837158,took festival sends citizen barrier court supreme thousands collapse global panic york spectators senate republican justice central sen urged park 
137,foxnews.com,-0.4000000059604645,2.0,man dog pit authorities arlington dogs according graphic photos texas savage disfigured sturges 11 cbs ears attack 
138,foxnews.com,-0.20000000298023224,1.2000000476837158,unable walks walk game base long ovation took david week york mets wright went farewell touching 
139,foxnews.com,0.10000000149011612,1.100000023841858,album support snl west known sported yhandi ahead shared announces appearance kanye ye sweatshirt 
140,foxnews.com,-0.10000000149011612,2.200000047683716,man viewers standing ratings fox big network comedy abc series sitcom season fridaynight debuts 
141,foxnews.com,-0.5,2.799999952316284,confirmation message flake email despicable kavanaugh republicans misleading vote calls look pelosi sent fundraising hearings 
142,foxnews.com,-0.30000001192092896,1.600000023841858,track state palins palin report charges arrested domestic alaska eldest troopers violence sarah son 
143,foxnews.com,-0.30000001192092896,1.899999976158142,lindsay gets im parents dont refugee trafficking lohan syrian punched yelling face children kids trying youre video 
144,foxnews.com,-0.20000000298023224,2.299999952316284,president walls album singing streisands dont world single song blasts sleep trump lie barbra streisand 
145,foxnews.com,-0.4000000059604645,2.0999999046325684,sanford 1yearold left daughter hotcar realize arrested work woman pollard kit didnt arrest florida went car death 
146,foxnews.com,-0.10000000149011612,1.399999976158142,mississippi killed report heroes lost duty line white shootout saidthe officers lives 
147,foxnews.com,0.0,1.5,meddling whats macedonia union macedonias alexander zaev russian mulls change vote warns greece nato greek switch 
148,foxnews.com,0.0,0.6000000238418579,airport wage workers highest employees nations airports nyc york hour port earn increase minimum 
149,foxnews.com,0.6000000238418579,3.200000047683716,state scenic fall best country area mountain foliage great mountains national park 
150,foxnews.com,-0.20000000298023224,1.600000023841858,newborn mom milk brown center told orange woman claims park mistakenly wrong medical breastfed florida son 
151,foxnews.com,0.0,0.800000011920929,quentin wrong family bowl brings womans ali dawn stranger burke kind canadian wake number auntie fruit text 
152,foxnews.com,-0.10000000149011612,0.8999999761581421,kavanaugh scene challenger media ted orourke misconduct incident important cruz scrutinizes tried pass gives treated car orourkes 
153,usatoday.com,-0.30000001192092896,1.7000000476837158,earlier incorrectly misidentified version misstated article video usa incorrect clarifications previous corrections 
154,usatoday.com,-0.20000000298023224,1.100000023841858,ramirez contacted investigation kavanaugh kavanaughs sexual brett allegations told court senate fbi assault agents deborah 
155,usatoday.com,-0.20000000298023224,1.0,committee investigation explain flake kavanaugh someones brett coons scenes trump fbi senate vote sen 
156,usatoday.com,-0.10000000149011612,1.100000023841858,committee offers plenty kavanaugh week brett allegations background judge party say trump investigate senate fords fbi ford officials 
157,usatoday.com,-0.20000000298023224,1.0,committee witness potential ford mark kavanaughs kavanaugh brett allegations judge judiciary senate cooperate fbi fords friend 
158,usatoday.com,0.0,1.600000023841858,committee showdown hinges blasey kavanaugh questions court supreme republican senate believe senators vs analysis hearing ford 
159,usatoday.com,0.0,1.5,schreiber federal family girl adopted immigration age court uncle late leave adoption kansas koreanborn hyebin south 
160,usatoday.com,-0.20000000298023224,1.5,musk relinquish elon charges pay company teslas funding agreement tesla sec role remain days chairman twitter settles 
161,usatoday.com,-0.10000000149011612,2.5999999046325684,pandemic virus potential influenza killed today 100 50 world happen vaccine public according ago million health flu 
162,usatoday.com,0.0,0.20000000298023224,committee statements gave man kavanaugh kavanaughs person asks allegations judiciary investigate forward senate false fbi panel 
163,usatoday.com,-0.10000000149011612,1.0,kavanaugh brett allegations week court supreme ahead results fbi senate white looking nominee whats 
164,usatoday.com,0.0,1.600000023841858,alwyn rare sheer joe boyfriend swift west taylor swifts black showed dress outing public steps york 
165,usatoday.com,0.0,0.4000000059604645,johnson committee suggests blasey senator kavanaugh haren alleged judiciary vote false christine gop memories testimony van assault senate ford 
166,usatoday.com,0.10000000149011612,0.6000000238418579,onehanded juwan wr state johnson receiver week wide nabs play lions ohio penn usa nittany vs nominee 
167,usatoday.com,0.0,1.7000000476837158,president running im including michael elizabeth presidential according trump midterms warren look powerful shell sen hard 
168,usatoday.com,0.10000000149011612,1.899999976158142,cup ryder team european amid europe american le heard usa fans tie fight roars golf national 
169,usatoday.com,0.0,1.600000023841858,coach dodson yanks state player jimbo quarterback week arkansas win tyrel fisher usa texas facemask scuffle 
170,usatoday.com,0.0,1.2999999523162842,water area giles shark injures lobster 13 boy according encinitas southern beach california attack 
171,usatoday.com,0.0,0.20000000298023224,let manage return blue finale catcher john jays step russell toronto manager martin season gibbons 
172,usatoday.com,-0.10000000149011612,0.8999999761581421,classes thing bourdain im course yep anthony kennedy work students class film 
173,usatoday.com,0.0,0.800000011920929,winning final ryder retain cup amdimeglio wins team today pairings usa trophy expert vs picks justin united states matches 
174,usatoday.com,0.6000000238418579,3.4000000953674316,state gasstation best ratings 50 road trip coffee station states gas 
175,usatoday.com,0.20000000298023224,0.6000000238418579,weeks tv plenty movie premieres 100 best tatum celebrity ops noneseptember photos rihanna number 2018 
176,usatoday.com,0.0,2.4000000953674316,establishments date state entertainment fewest cost idea 100000 recreation average restaurants arts looking love does 
177,usatoday.com,-0.20000000298023224,2.0,flake kavanaugh country sexual confronted wont brett power women survivors jeff tell vote assault stand injustice 
178,usatoday.com,0.0,1.5,heres taussig bounced able monahan work financial wiped heather financially things divorce example son 
179,usatoday.com,-0.6000000238418579,3.200000047683716,users account data facebook biggest 50 breach worse feature accounts security million attackers access facebooks 
180,usatoday.com,0.800000011920929,4.0,sale 30 cables tv amazon cable save best price code deals weekend youre 
181,usatoday.com,-0.10000000149011612,1.7000000476837158,tattoo threatening nba fine fumes smith supreme jr wrote cover cavaliers went season players 
182,usatoday.com,-0.10000000149011612,1.7000000476837158,football state footballs college close week headlined quarterback shave winners syracuse teams clemsons lawrence tigers clemson swinney losers win 
183,usatoday.com,0.30000001192092896,1.7000000476837158,pressure nl enjoying cubs title game little really brewers lot division theyre central win battle 
184,usatoday.com,0.0,0.4000000059604645,moore president film trumpera political director movie documentaries documentary junkies guide deluge trump presidential drama nixon hottopic brings 
185,usatoday.com,0.0,0.800000011920929,entertainment season tops gaga star cooper week bradley living born toro series film lady 
186,usatoday.com,0.10000000149011612,0.800000011920929,committee right opinion coach school kavanaugh girls safesport brett longer criminal judiciary senate mcfadden basketball 
187,usatoday.com,0.0,1.399999976158142,ice sponsors immigrant rule parents longer preparing trump children getting budget detain detention westchester increase immigrants 
188,usatoday.com,-0.10000000149011612,1.7000000476837158,investigation kavanaugh testimonies republicans allegations republican cry democrats judge senate vs vote hearing ford 
189,usatoday.com,-0.20000000298023224,1.2000000476837158,committee investigation kavanaugh serve brett republican judge supreme jeff judiciary unfit senate partisan senators fbi flakes 
190,usatoday.com,-0.5,2.5999999046325684,account exposed zuckerberg view password know facebook 50 steps accounts security million social 
191,usatoday.com,-0.4000000059604645,2.5,lawmakers hearing bias search questions testify congress pichai ceo results trump sundar answer conservative google tech 
192,usatoday.com,-0.30000001192092896,2.0999999046325684,heres deliveries gig pay companies eats grubhub economy doordash salaries average uber delivering based drivers delivery 
193,usatoday.com,0.0,0.0,border getty world nonethe canada niagara awesome images river rivers 
194,usatoday.com,0.5,2.799999952316284,historic preserved left state walls place decay arrested visitors house prison bodie evocative preservation structures 
195,usatoday.com,0.0,3.200000047683716,whitey 25 gardens cities wardens biggest francisco mustvisit hidden flowers americas prison rock park alcatraz san parks 
196,usatoday.com,0.4000000059604645,3.4000000953674316,haunted rides disney characters minus world fun fantasy fear party halloween space park magic parks 
197,usatoday.com,0.10000000149011612,2.700000047683716,tv pricefor upgrade deal lowest oled e8 picture youll amazing small usually quality 
198,usatoday.com,0.800000011920929,4.300000190734863,affordable d3 cost best bobi irobot vacuums vacuum roomba 11s pet robot 2018 
199,washingtonpost.com,-0.10000000149011612,0.8999999761581421,thinks moment 2020 kavanaugh michael told bannon threat democrats trump run white democratic avenatti steve sen 
200,washingtonpost.com,-0.10000000149011612,0.800000011920929,reacted flake kavanaugh kavanaughs delay sean fox nomination ingraham jeff fbi senate maneuver senators flaked vote hannity laura 
201,washingtonpost.com,-0.10000000149011612,1.2000000476837158,man state blasey washington senator kavanaugh sexual told alleged fain wrote rapist woman senate christine denies spurred faber ford 
202,washingtonpost.com,-0.30000001192092896,1.899999976158142,settlement statements musk resigning elon company musks teslas fine investors tesla sec million executive chairman deal paying settles 
203,washingtonpost.com,-0.20000000298023224,1.100000023841858,president aclu kavanaugh nomination court supreme rights civil trump didnt nominees justice organization stays neutral typically 
204,washingtonpost.com,0.0,2.0,swetnick swetnicks kavanaugh washington school high father fontaine accuser security avenatti julie 
205,washingtonpost.com,-0.10000000149011612,1.2000000476837158,mendler blasey kavanaugh kavanaughs confusing peters open judge say belligerent sistersinlaw testimony christine fords fbi felt ford 
206,washingtonpost.com,-0.10000000149011612,0.8999999761581421,investigation kavanaugh senator watch appendectomy sullivan republicans emergency process vote didnt senate hearings sen hearing ford 
207,washingtonpost.com,0.30000001192092896,2.200000047683716,heres finally carter wayne album weezy v need lil know tha rapper money waynes 
208,washingtonpost.com,0.0,0.10000000149011612,match singles commanding woods cup ryder spieth pairings lead europe sundays molinari tiger thomas vs holds win points matches 
209,washingtonpost.com,0.10000000149011612,0.6000000238418579,hes thing movie really d tenacious wants black paid postapocalypto going gass jack 
210,washingtonpost.com,0.20000000298023224,1.399999976158142,coach looks state defense college touchdowns half quarterback week suddenly football winners vulnerable yards victory total clemson losers 
211,washingtonpost.com,-0.10000000149011612,0.800000011920929,contacts committee investigation second kavanaugh kavanaughs sexual brett judiciary woman misconduct senate house white fbi accused ford 
212,washingtonpost.com,-0.20000000298023224,2.0,political justices kavanaugh kavanaughs spotlight supreme court process democrats public defiant senate words partisan unwelcome politics 
213,washingtonpost.com,-0.10000000149011612,2.200000047683716,investigation leak turns kavanaugh west nomination week uh cry judge trump virginia rallying fight white fbi partisan rally 
214,washingtonpost.com,0.0,1.399999976158142,aba bar committee kavanaugh kavanaughs nomination republicans court american dismissed judge judiciary association ago 12 senate concerns abas 
215,washingtonpost.com,-0.20000000298023224,1.100000023841858,president aclu kavanaugh nomination court supreme rights civil trump didnt nominees justice organization stays neutral typically 
216,washingtonpost.com,0.0,0.0,test kerri washington view kavanaugh country television thinking nebraska trump husband mosleyfor laynette hearings women valerie 
