,Publisher,Score,Magnitude,Keywords
20,foxnews.com,0.20000000298023224,1.399999976158142,heres president meddling 2016 freakout prescription land russia putin russian derangement media trump icu summit syndrome victims election 
21,foxnews.com,0.4000000059604645,2.0,programs secure future workers close technology gap workforce stem important industry help skills 
22,foxnews.com,0.4000000059604645,2.0,programs secure future workers close technology gap workforce stem important industry help skills 
23,washingtontimes.com,-0.30000001192092896,1.899999976158142,border issue immigration overstays wrinkle visitors security small months numbers million visa present 
24,washingtontimes.com,-0.30000001192092896,1.899999976158142,border issue immigration overstays wrinkle visitors security small months numbers million visa present 
25,foxnews.com,0.0,1.0,established president defense 2020 secretary pence report mattis pentagon force department calls space working 
26,foxnews.com,0.0,1.0,established president defense 2020 secretary pence report mattis pentagon force department calls space working 
27,washingtonpost.com,0.0,2.5,consumers robocallers carriers mr scale fcc gearing calls communications shut abramovich numbers subpoena 
28,usatoday.com,-0.10000000149011612,1.899999976158142,tillis kathy cfpb protection needs agency opposing congress department democrats nomination public thom kraninger 
29,foxnews.com,-0.10000000149011612,1.2999999523162842,winning newt president judges efforts trade republican trump senate liberal keeps despite racking won gingrich medias primary victories 
30,thehill.com,0.0,2.5,lawmakers reform strengthen effective tax congress taxes american code broken house trump fix businesses rates 
31,foxnews.com,0.20000000298023224,1.2000000476837158,right job cut passed looking seeing tax pay paychecks american wealthy help district cuts jobs 
32,foxnews.com,0.20000000298023224,1.2000000476837158,right job cut passed looking seeing tax pay paychecks american wealthy help district cuts jobs 
33,foxnews.com,0.20000000298023224,2.0999999046325684,operations operating secretary center surgeon individual price harvey patient marc hhs health needed houston siegel 
34,thehill.com,0.20000000298023224,1.2999999523162842,pavlich job man korea president denuclearization kim pompeo trump house summit peace north korean 
35,thehill.com,-0.10000000149011612,1.5,president stand democrats trump touted tells gop trade america veterans va 
36,thehill.com,0.4000000059604645,4.0,bring president system infrastructure deteriorating service american public bipartisan trump parks overnight bill needed funds national park 
37,washingtontimes.com,0.20000000298023224,2.0,reform support obamacare likes deb ms model care health cassidygraham think senators fischer statebased plan bill states repeal 
38,foxnews.com,-0.10000000149011612,1.899999976158142,president newt war reasserts world interests trumps nations trump member terrorism patriotism address gingrich sovereignty united citizens 
39,foxnews.com,0.10000000149011612,1.2999999523162842,newt combined obama president korea koreans war allies elites tough accomplished tougher trump beginning bush gingrich clinton north 
40,thehill.com,-0.30000001192092896,2.5,jobs recent wage workers really pay times american wages trump better past pelosi consumer sorry 
41,washingtontimes.com,-0.30000001192092896,1.7999999523162842,president confirmation kavanaugh sailing court democrats flail judge supreme senate sen hearing 
42,usatoday.com,-0.20000000298023224,2.5999999046325684,secretary ratings sector department misleading article usa nursing private todays facilities homes veterans va 
43,washingtontimes.com,-0.10000000149011612,1.7000000476837158,aba bar evaluation whitehouse kavanaugh court judge supreme facts saw pattern association lauds allegiance law rating 
44,usatoday.com,0.6000000238418579,3.0999999046325684,prevention secretary progress treatment trump health hhs epidemic fight grants addiction working administration opioid making crisis 
45,usatoday.com,0.6000000238418579,3.0999999046325684,prevention secretary progress treatment trump health hhs epidemic fight grants addiction working administration opioid making crisis 
46,usatoday.com,0.0,2.0999999046325684,state secretary china need world leaders work pompeo end religious freedom iran trump persecution mike persecuted 
47,usatoday.com,0.0,2.0999999046325684,state secretary china need world leaders work pompeo end religious freedom iran trump persecution mike persecuted 
48,thehill.com,0.0,1.100000023841858,drugs consumers little generic mylan easier fall drug families care health trump epipen medicaid thanks administration rest 
49,wsj.com,-0.20000000298023224,1.0,soon votes tax scrambling week republicans senates understand window hour senate vote healthcare 
50,thehill.com,-0.699999988079071,3.799999952316284,transcripts votes release russia charges doj 400 jeff house doctors fraud sessions million intel healthcare 
51,thehill.com,0.20000000298023224,1.2000000476837158,state heading visit pence vice carolina ready ahead trump virginia georgia hurricane florence south 
52,washingtontimes.com,-0.30000001192092896,2.299999952316284,dead crimes washington war palestinian criminal court icc john bolton international office illegitimate officials 
53,usatoday.com,-0.10000000149011612,2.799999952316284,improve programs requirements food poverty ease force work medicaid assistance trump welfare labor recipients 
54,foxnews.com,0.4000000059604645,2.299999952316284,historic newt president federal judicial nation system judges court trumps trump senate nominees gingrich help prosper impact 
55,nytimes.com,0.0,0.4000000059604645,killed somalia 100 military american militants mall trump islamic group airstrike officials shabab 
56,washingtontimes.com,-0.10000000149011612,0.800000011920929,voters majority federal poll border view separated parents blame states say survey law united crisis 
57,washingtonpost.com,0.10000000149011612,0.699999988079071,president education washington workers high students trump technicaleducation law bipartisan program legislation technical signs bill states 
58,thehill.com,0.10000000149011612,1.0,president korea embarks message packs visit united military options trump punch tour asia pacific north 
59,foxnews.com,0.0,0.4000000059604645,right president rluipa federal worship public trump religious knows sessions policy freedom justice general orthodox preference 
60,foxnews.com,0.0,0.4000000059604645,soon president major korea korean agreement kim trump reveals meeting leader trade elsissi signs possible north south 
61,thehill.com,-0.10000000149011612,0.8999999761581421,reform thumbs kavanaugh sentencing trump pivotal house senate prison bill white fbi gives think meeting 
62,washingtontimes.com,-0.10000000149011612,0.699999988079071,ice voters majority president poll policies immigration movement agency republicans democrats americas 
63,washingtontimes.com,-0.10000000149011612,0.699999988079071,ice voters majority president poll policies immigration movement agency republicans democrats americas 
64,usatoday.com,0.0,2.9000000953674316,heres fuels fires timber firefighters forest unstoppable wildfires forests management prevented national park 
65,nytimes.com,-0.10000000149011612,2.299999952316284,online political challenge diversity fbers engineer facebook mr unite post liberal dozens culture group went intolerant 
66,nytimes.com,-0.10000000149011612,2.299999952316284,online political challenge diversity fbers engineer facebook mr unite post liberal dozens culture group went intolerant 
67,usatoday.com,-0.20000000298023224,2.0999999046325684,president programs agriculture trade farmers usda tariffs retaliatory american trump response stands 
68,usatoday.com,-0.20000000298023224,2.0999999046325684,president programs agriculture trade farmers usda tariffs retaliatory american trump response stands 
69,foxnews.com,0.20000000298023224,1.100000023841858,mexico major countries trade china workers replaces triumphs american trumps trump usa nafta yuge deal win 
70,foxnews.com,0.20000000298023224,1.100000023841858,mexico major countries trade china workers replaces triumphs american trumps trump usa nafta yuge deal win 
71,foxnews.com,-0.20000000298023224,2.200000047683716,washington kavanaugh hit baseball times brett tickets court pick supreme misses draw house pieces white mockery published medias nominee 
72,foxnews.com,-0.20000000298023224,2.200000047683716,washington kavanaugh hit baseball times brett tickets court pick supreme misses draw house pieces white mockery published medias nominee 
73,usatoday.com,0.0,0.5,president medal airman widow chapman honor force chapmans trump john donald fallen awards 
74,washingtontimes.com,-0.10000000149011612,0.8999999761581421,president defense billion pay military mr measure troop trump ndaa rep rebuilds policy donald troops signs boosts 
75,washingtontimes.com,-0.10000000149011612,0.8999999761581421,president defense billion pay military mr measure troop trump ndaa rep rebuilds policy donald troops signs boosts 
76,nytimes.com,-0.10000000149011612,1.600000023841858,pacers bullying prevention mrs michigan middle schoolers kindness ms urges students trump choose aware melania white lady 
77,washingtontimes.com,-0.4000000059604645,1.899999976158142,order border visit surprise parents illegal families judge makes trump children gee melania texas detention facility policy 
78,washingtontimes.com,-0.5,2.9000000953674316,study immigrant finds substantially immigration yale numbers census population illegal larger number million professors estimates previous immigrants 
79,foxnews.com,0.0,0.4000000059604645,started president war chinese china companies tariffs american trumps trump end trade trying 
80,usatoday.com,-0.30000001192092896,3.0,president agriculture protect farmers chinas china american tariffs trump retaliation trade stop 
81,foxnews.com,-0.30000001192092896,2.200000047683716,nuclear irans president reinstates horrible deal united administration trump iran official slams business sanctions states 
82,foxnews.com,-0.30000001192092896,2.200000047683716,nuclear irans president reinstates horrible deal united administration trump iran official slams business sanctions states 
83,washingtontimes.com,0.0,0.30000001192092896,nuclear korea president united mr states iran deal sanctions north leverage 
84,wsj.com,-0.20000000298023224,1.0,jobs wage week wont work unemployment theyre warren working americans does 
85,washingtontimes.com,0.0,0.800000011920929,president trumps nowruz trump iran iranian white message administration islamic regime 
86,nytimes.com,0.5,2.9000000953674316,help vision opinion world g20 nations trump terrorism abroad america women values united states 
87,foxnews.com,0.20000000298023224,1.399999976158142,programs school merge college graduates high sense idea departments apprenticeships trumps lot makes students schools average labor education jobs 
88,thehill.com,-0.10000000149011612,0.8999999761581421,obama president russia hillary tougher 18 russian trump months gop individuals administration sanctions 
89,washingtontimes.com,0.10000000149011612,1.5,sales mr japan shinzo trump abe better agree trade deal redo meeting united 
90,washingtontimes.com,0.10000000149011612,1.5,sales mr japan shinzo trump abe better agree trade deal redo meeting united 
91,wsj.com,0.0,0.5,share bluecollar suffering stubborn work soft shackles wrote taliban worker stewing happy 
92,wsj.com,-0.10000000149011612,1.100000023841858,majority bluecollar workers work american say better good agree happy survey jobs 
93,thehill.com,-0.10000000149011612,1.5,president stand democrats trump touted tells gop trade america veterans va 
94,thehill.com,0.30000001192092896,1.899999976158142,training raja gap passes legislation house technical techfocused students bill career skills education 
95,usatoday.com,0.20000000298023224,1.5,obama state energy coal clean seat wyoming drivers epa power administration plan puts states 
96,foxnews.com,0.0,0.8999999761581421,juncker union european energy concessions tariffs imports trump announces think eu trade soybeans officials 
97,foxnews.com,0.0,0.8999999761581421,juncker union european energy concessions tariffs imports trump announces think eu trade soybeans officials 
98,washingtontimes.com,0.0,1.0,voters confirmation poll kavanaugh favors brett republicans court supreme judge say democrats vote survey 
99,washingtontimes.com,0.0,1.0,voters confirmation poll kavanaugh favors brett republicans court supreme judge say democrats vote survey 
100,nytimes.com,0.10000000149011612,0.699999988079071,views washington kavanaugh yale professor brett best evenhanded court supreme hair students great wrote weaknessesover class georgetown law seen 
101,foxnews.com,-0.10000000149011612,1.7999999523162842,job let overseas thats tax workers dont companies jim trumps old code rep worked dc establishment cuts renacci jobs 
102,foxnews.com,-0.10000000149011612,1.7999999523162842,job let overseas thats tax workers dont companies jim trumps old code rep worked dc establishment cuts renacci jobs 
103,thehill.com,-0.10000000149011612,2.0,safeguard trusted understands amendment kavanaugh washington v court rights judge trump religious law 
104,washingtontimes.com,0.10000000149011612,1.2000000476837158,confirmation criticisms kavanaugh secretary democrats judge process transparency supreme court documents house white document justice absurd making 
105,washingtonpost.com,0.0,0.4000000059604645,kavanaugh kavanaughs chances told brett settled court supreme collins better getting abortion looking sen law 
106,usatoday.com,-0.20000000298023224,1.2999999523162842,property share chinese ip china technology intellectual national american chinas firms trump trade official stop united states forcing 
107,washingtontimes.com,0.20000000298023224,1.399999976158142,sanders applauds billion secretary survival mattis afford military pentagons james white welcomed america deal spending 
108,foxnews.com,-0.10000000149011612,1.2999999523162842,america president standing fair american change treatment trump summit taxpayer trade nato united states 
109,thehill.com,-0.10000000149011612,1.0,president little tough military wants question gives trump wild alliance shake nato saying love trying buck 
110,wsj.com,-0.30000001192092896,2.200000047683716,rising ya tax high times remarkable confidence worse wages reported americans reminded 
111,wsj.com,-0.30000001192092896,2.200000047683716,rising ya tax high times remarkable confidence worse wages reported americans reminded 
112,nbcnews.com,0.0,1.7999999523162842,cia president target pledges gina entering director intelligence recent mcconnell opioids haspel officers officer north 
113,washingtontimes.com,-0.30000001192092896,2.200000047683716,chance federal gets kates immigration congress steinle illegal san mr legislation trump kate steinles lawsuit pass victims law 
114,washingtontimes.com,-0.20000000298023224,2.0,consumers took vehicle grabs cafe prices vehicles wheel trump average standards administration increase higher 
115,thehill.com,0.10000000149011612,1.5,president truly trade china biggest tariffs american protectionist trump free market bring 
116,thehill.com,-0.20000000298023224,1.100000023841858,rollback cbo fantasy health uninsured plans insurance million obamacare integrity americans scores wrong 
117,washingtontimes.com,0.10000000149011612,1.100000023841858,takehome districts taxpayers save tax pay nationwide average money cut district increase 2018 
118,thehill.com,0.0,2.0999999046325684,president boom recent regulations trump ignites street small optimism businesses business owners 
119,washingtontimes.com,0.0,0.5,pressure korea offers resolve peninsula denuclearization leadership trumps mr kim south trump ready military hope north korean 
120,thehill.com,0.0,0.699999988079071,consumers sales tax week credit feel american better street rate small thanks sentiment cuts consumer 
121,washingtontimes.com,0.0,0.699999988079071,tasks review outbreak biological ongoing biodefense mr threats threat azar trump hhs donald security look weapons 
122,foxnews.com,-0.30000001192092896,1.899999976158142,tibbetts dead father college iowa suspect living mollie illegally fox student murder 24 doors idd rivera brooklyn cristhian 
123,foxnews.com,0.0,0.6000000238418579,critics president major billion partners china benefits tariffs economic trumps world trading americas trade america bring wrong 
124,foxnews.com,-0.30000001192092896,2.299999952316284,president immigrant border humanitarian unaccompanied wall best illegal illegally trumps end trump violence southern way patrol crisis immigrants 
125,thehill.com,-0.30000001192092896,1.899999976158142,scary right constitutional kavanaugh originalists originalism v court rights supreme claims originalist justice law 
126,washingtontimes.com,-0.20000000298023224,3.200000047683716,study system poor tax single republican medicaid care better patients program gop health returns payer 
127,foxnews.com,-0.20000000298023224,1.600000023841858,deregulation booming cut growth taxes birthday trumps economists american economy gift trade america 15 fed 
128,usatoday.com,-0.20000000298023224,2.4000000953674316,index extending rally dow tax closes 25000 companies investors run stock bluechip market street 2018 milestonebreaking 
129,foxnews.com,-0.10000000149011612,0.8999999761581421,coach team freed thai navy cave boys rescue entire soccer rescued seals daring group 
130,thehill.com,-0.10000000149011612,1.2000000476837158,booming billion consumer workers china sector tariffs trumps economy rate trump trade month battle recently 
131,foxnews.com,0.0,1.399999976158142,deserves support family right investment workers parents families ivanka paid trump bipartisan members leave policy working national 
132,usatoday.com,0.0,0.30000001192092896,ice enforcement border governor country immigration communities national arizona trafficking ducey calls reckless security abolish doug wrong 
133,foxnews.com,-0.10000000149011612,1.7999999523162842,dems president title woodwards book books designed trumps write fear trump bob didnt woodward help dare win jobs 
134,washingtontimes.com,-0.10000000149011612,0.800000011920929,drugs fentanyl president act customs border wall need republican killing detect trump signed help sen signs patrol interdict 
135,nytimes.com,0.10000000149011612,1.7999999523162842,opinion trumps unemployment benefited economy rate million words presidency yes millions jobs 
136,thehill.com,-0.10000000149011612,1.5,winning washington russia foreign world trumps trump policy syria saudi bold north korean 
137,washingtontimes.com,0.0,0.4000000059604645,president secretary drug orders prices mr azar work trump alex trumps hhs vote bring sworn 
138,washingtontimes.com,0.10000000149011612,1.2999999523162842,president defense gets spend putin mr military trumps trump members donald summit nato spending 
139,thehill.com,0.10000000149011612,0.6000000238418579,distracts downplays president regulatory jobs tax regulations media trumps american trump economy policy agenda 2018 
140,washingtontimes.com,0.4000000059604645,2.200000047683716,right immigration circumstances benefits world need steady work visas economic welfare working america flow immigrants 
141,usatoday.com,-0.10000000149011612,1.5,president federal spending growth medicaid health preserves rate senate budget math gop proves inflation program bill 
142,washingtontimes.com,0.0,0.4000000059604645,president brandon border union 20year high wall mr trumps weve trump judd sent morale patrol energy 
143,thehill.com,-0.20000000298023224,1.600000023841858,president short drop slight border union wall illegal apprehensions trump seen judd miraculous miles patrol boss 
144,foxnews.com,0.0,2.0999999046325684,business tax economic change care longawaited wages small money costs cut americans hope bring 
145,thehill.com,0.0,0.8999999761581421,obama ended possible immigration status humane trump house program temporary lawful way daca immigrants 
146,foxnews.com,-0.20000000298023224,1.0,president reform sells speech tax called congress economic selfinflicted trump code house giant white wound 
147,thehill.com,0.0,0.699999988079071,finally president unconstitutional obama ends immigration thank illegal legal trump program policy dapa daca 
148,washingtontimes.com,0.0,1.100000023841858,reform hispanic smallbusiness tax leaders economic small needed businesses business owners rates 
149,thehill.com,0.5,2.700000047683716,support recent tax economic muchneeded rate female entrepreneurs million womens women businesses cuts 
150,washingtontimes.com,0.0,0.5,president coverage inside overall poll book standard living hillary soars trust trump beltway somewhat gallup 
151,foxnews.com,-0.20000000298023224,1.399999976158142,president support issue operation media trump mainstream house communications white feminists wake women charge puts 
152,washingtontimes.com,0.0,1.2000000476837158,president cbo act enrollment rise care trump plans projects million costs obamacare inflation faster program 
153,cnn.com,0.0,0.699999988079071,bring passed wisconsin house senate proposal votespeaking obamacare vote ryan chance bill paul grahamcassidy 
154,usatoday.com,0.0,0.6000000238418579,support tax businesses infrastructure trumps ubs public private economy small projects plan business gaining owners 
155,thehill.com,0.0,0.800000011920929,allocates billion border 16 wall trumps funding house security million dhs homeland bill 
156,nytimes.com,-0.10000000149011612,1.399999976158142,sanders opinion singlepayer countries example cure care public better costs health miracle plan spending united states 
157,washingtontimes.com,0.0,1.7999999523162842,president speech threats socialism nations trump security largely useless purpose north united regime 
158,foxnews.com,0.4000000059604645,2.200000047683716,island president irma camposduffy sean duffy maria great trump rep rico rachel help puerto effects making debt 
159,washingtontimes.com,-0.10000000149011612,0.8999999761581421,president items venezuela pushes speech tax week leadership republican socialism trump takes donald bill pass reins agenda 
160,thehill.com,-0.20000000298023224,1.7999999523162842,order korea united know states trumps trump executive things business sanctions north korean 
161,wsj.com,0.20000000298023224,1.5,reform needs tax growth success economic trump shrift treasury america wisely rates 
162,foxnews.com,0.0,0.10000000149011612,grover president reform job tax really republicans taxes victory happen works norquist americans win jobs 
163,usatoday.com,0.0,0.6000000238418579,president poll respect mr nfl good trump statement america doesnt athletes millions 
164,usatoday.com,-0.10000000149011612,1.399999976158142,governments president foreign countries restrictions department threat information putting security dhs homeland 
165,wsj.com,0.6000000238418579,3.0,local regulatory operations faa age uas american pilot airspace trump drone donald program integration embraces 
166,thehill.com,0.0,3.0,right competitive middle hits tax individual reforms trumps code trump corporate americas money class notes plan rates 
167,washingtontimes.com,0.0,1.100000023841858,president piling horrible big week media good public trump newsrooms sad reporters extremely medias mistakes 
168,thehill.com,-0.10000000149011612,0.8999999761581421,manufacturers president massive beautiful speech nam tax businesses pitches trump rate code giant cut plan framework 
169,nbcnews.com,-0.10000000149011612,2.0,vows opioid president sorensen drug heroin price treatment trump fight things win national crisis 
170,foxnews.com,0.10000000149011612,1.899999976158142,gunderson president stand im pain standing told leg hand bullet heard thomas women vegas survivor shot 
171,washingtonpost.com,0.0,0.5,pressure president korea visit countries bid south leaders trip trump raise white trade asian north korean 
172,washingtontimes.com,0.0,0.6000000238418579,state relief tax republicans carolina income states solved level businesses business north rates 
173,usatoday.com,0.0,0.5,oval manchin west tax cuts resume week democrats push trump reps house virginia white vegas office plan meeting 
174,wsj.com,0.10000000149011612,0.699999988079071,52year hits young lowest work unemployment summer youth rate low unemployed looking americans 
175,thehill.com,0.20000000298023224,1.399999976158142,president lands really monuments monument process public trump house starting todays shrink theres national 
176,wsj.com,-0.20000000298023224,0.800000011920929,success tax growth taxes wages economy trump valid secular stagnation bust cuts 
177,cnn.com,0.0,0.4000000059604645,storm family visit pence spend region trump texas melania white rebuild victims karen lady 
178,foxnews.com,0.0,1.399999976158142,president embassy tel israel orders officially trump decision israels recognizes capital jerusalem peace presidents 
179,thehill.com,0.0,1.2999999523162842,moving president america embassy israel mitzvah process trump city peace jerusalem capital law performs 
180,wsj.com,0.0,1.2999999523162842,storm carolinas credit carolina south young windblown hurricane north women florence survive 
181,wsj.com,-0.30000001192092896,2.0,impose andrew turkey pastor mr turkeys trump brunson warns detention turkish sanctions officials 
182,washingtontimes.com,-0.4000000059604645,2.200000047683716,cbo obamacare care health hidden senate insurance keeps plans things million analysis plan americans 
183,nbcnews.com,-0.20000000298023224,3.5,state terrorist system immigration united department end terrorism security fraud lottery stop visa gambling national 
184,washingtontimes.com,0.10000000149011612,0.800000011920929,president commits defense poland soviet russia west poles russian mr trump aggression commitment donald nato slams warsaw 
185,wsj.com,0.0,0.800000011920929,term justices kavanaugh kavanaughs nature mr collegial supreme change judge tenor court cases justice courts circuit 
186,thehill.com,-0.20000000298023224,1.2999999523162842,conversations information private trump contained classified comey material security personal fbi official comeys clinton memos 
187,thehill.com,0.30000001192092896,3.299999952316284,president reform tax black community american trump entrepreneurs gop small women business 
188,thehill.com,-0.10000000149011612,3.0999999046325684,pavlich recovery obama growth summer trump economy delivers stock retirement market jobs 
189,wsj.com,0.0,0.6000000238418579,rege boom seven manufacturing sector lead month unexpected average months stores factories added hiring jobs 
190,usatoday.com,0.20000000298023224,2.299999952316284,success tax incentive american good firms trump middleclass rate gop money americans bill jobs 
191,washingtontimes.com,-0.10000000149011612,1.5,reform billion 300 report tax growth pay economic taxcut revenue senate add trillion treasury analysis plan cuts 
192,nytimes.com,-0.10000000149011612,1.5,final political tax republicans taxes republican line house rate senate bill versions finish sprint 
193,washingtontimes.com,-0.20000000298023224,1.2999999523162842,meet fla school washington gun families students trump working white mass victims florida shooting 
194,nytimes.com,0.10000000149011612,1.2000000476837158,support buoying tax gains republicans companies week public expect cut americans law bill overhaul 
195,thehill.com,-0.4000000059604645,2.0,support prevent spending kavanaugh shutdown parties funding trump house senate white gop leader signs bill stopgap 
196,cnn.com,0.0,1.399999976158142,president political middle promises good east trump promise donald capital peace jerusalem keeper 
197,foxnews.com,0.0,0.6000000238418579,mcconnell family immigration fox migration tally explosive chain american house white green cards releases immigrants issued 
198,foxnews.com,-0.10000000149011612,0.800000011920929,track reform relief middle derail tax growth dont bills economic democrats senates middleclass myths believe small bill 
199,usatoday.com,0.0,0.8999999761581421,posts dow tax lower biggest progress investors stocks months rates optimism stock gain market bill record overhaul 
200,thehill.com,0.0,1.600000023841858,enforcement state drug department heroin funding combat steps epidemic sessions million justice announces intel law opioid 
201,thehill.com,0.10000000149011612,0.6000000238418579,president relief tax businesses unite legacy bill gop senators small vote americans taxreform cuts 
202,thehill.com,0.10000000149011612,1.5,winning president online hit expected cybermonday trump nearly holiday economy record thanks america americans 
203,foxnews.com,0.0,0.8999999761581421,president pages state federal tax regulations rules economic trumps administrative benefit code america assault 
204,washingtontimes.com,-0.30000001192092896,2.0,president korea success visit talks china seoul trumps security donald nuclear korean north south 
205,washingtontimes.com,-0.20000000298023224,1.2999999523162842,buy reform state tax republicans backbone university taxes public showing endowments insurance states 
206,thehill.com,0.0,1.399999976158142,relief plenty smallbusiness tax bills house senate small thankful businesses business owners 
207,foxnews.com,0.0,0.30000001192092896,finally reform looks tax lower cusp john code house economy fund law bill special rates 
208,thehill.com,0.10000000149011612,0.5,warming swamp federal washington research advisory scott agency drains funding epas global pruitt epa scientific 
209,thehill.com,0.0,1.100000023841858,president regulatory fueling federal regulations growth credit economic democrats trump economy boosting administration business 
210,thehill.com,-0.20000000298023224,1.5,result tragedies immigration migration chain borders immigrants law program lottery schumer gop america visa open seen 
211,usatoday.com,0.0,1.7999999523162842,hes head president secretary lilly agency drug ceo azar care drugmaker alex trump hhs health official nominated 
212,thehill.com,-0.20000000298023224,1.600000023841858,finally president allies administration american trump credibility iran iranian restoring america deal united regime 
213,thehill.com,0.5,2.5,day president act system times choice progress care process health honoring veterans va making 
214,cnn.com,0.0,1.899999976158142,valor sacrifice medal today service public trump americas 12 americans san recipients bernardino awards 
215,washingtonpost.com,-0.30000001192092896,2.0,details judges slash undocumented immigration doj backlog department court trump cases justice administration plan officials immigrants 
216,foxnews.com,0.0,2.0999999046325684,america chump korea president allies world shows military trumps trump policy asia north 
217,washingtonpost.com,-0.4000000059604645,2.299999952316284,saipov state charges upgrade suspect vehicle prosecutors york murder city indictment truck authorities truckattack islamic death attack 
218,nytimes.com,0.0,0.699999988079071,heres president potential mr judge judiciary trump reshaping white rapidly nominees hearings administration grassley 
219,washingtontimes.com,0.0,1.2000000476837158,moon missiles president korea visit military mr south japan trump purchase shoot equipment japanese north korean 
220,foxnews.com,0.20000000298023224,1.5,newt plan president tax growth income key ignore reaching trump rate higher gingrich cut experts cuts socalled 
221,thehill.com,-0.4000000059604645,2.0,president expected including tax republicans wants trump christmas sign house plan bill mnuchin 
222,usatoday.com,0.0,1.0,drugs fentanyl attorney illicit china drug analogues states heroin protecting strides deputy general americans opioid united making 
223,foxnews.com,-0.30000001192092896,2.4000000953674316,plan reform relief tax doesnt businesses families proposed trump senate principles democratic women corporate rates 
224,washingtontimes.com,-0.6000000238418579,3.200000047683716,obamacare exchange shortage thats pay subsidies wont editorial theyre insurance costs villains round disaster 
225,foxnews.com,0.0,1.7999999523162842,vows cia president release transparency trump records delayed documents law released files jfk 
226,washingtontimes.com,-0.10000000149011612,0.699999988079071,proof steele press intelligence dossier russian shows democrat mr campaign trump page collusion clinton gossip 
227,thehill.com,0.20000000298023224,1.600000023841858,dems business tax cuts country blue economic democrats shows torpedo soaring wave midterms optimism small bill survey higher 
228,nytimes.com,0.10000000149011612,1.100000023841858,terrorist riyadh financing united targets mr trip trump treasury round saudi sanctions 
229,washingtonpost.com,-0.30000001192092896,1.7000000476837158,federal declares states emergency public trump treatment epidemic health opioid crisis 
230,washingtonpost.com,-0.30000001192092896,1.7000000476837158,federal declares states emergency public trump treatment epidemic health opioid crisis 
231,washingtonpost.com,0.0,0.30000001192092896,falsely washington tax taxes families democrats households workingclass raise senate average gop million increase 794 plan post 
232,washingtonpost.com,0.0,0.30000001192092896,falsely washington tax taxes families democrats households workingclass raise senate average gop million increase 794 plan post 
233,washingtontimes.com,0.0,1.0,designated enforcement dojs drug mr force crime organized sessions justice task laws agencies ms13 priority 
234,thehill.com,0.0,0.800000011920929,president reform board accomplishments long tax energy illegal trumps american trump list add america wrong 
235,washingtontimes.com,0.0,0.4000000059604645,crucial set tax republicans republican trumps passes step senate trillion budget gop vote spending blueprint overhaul 
236,usatoday.com,-0.20000000298023224,1.2000000476837158,job labor irma fall employers lowest 44 unemployment claims 222000 number hiring jobs 
237,thehill.com,0.10000000149011612,1.5,affordable right exchange businesses employers care alternatives trump health plans insurance obamacare administration market expanding 
238,thehill.com,0.10000000149011612,1.399999976158142,voters reform deliver tax growth taxes economic trumps american vote christmas trump senate gop cut plan 
